Date,Value
2013-08-01,176.0
2013-07-31,176.0
2013-07-30,176.0
2013-07-29,176.0
2013-07-26,176.0
2013-07-25,176.0
2013-07-24,172.0
2013-07-23,170.5
2013-07-22,174.0
2013-07-19,174.0
2013-07-18,169.0
2013-07-17,168.0
2013-07-16,165.0
2013-07-15,164.5
2013-07-12,165.0
2013-07-11,167.0
2013-07-10,168.5
2013-07-09,164.25
2013-07-08,166.25
2013-07-05,167.0
2013-07-03,165.5
2013-07-02,165.0
2013-07-01,161.0
2013-06-28,159.75
2013-06-27,159.75
2013-06-26,164.0
2013-06-25,165.75
2013-06-24,167.75
2013-06-21,171.75
2013-06-20,172.25
2013-06-19,175.0
2013-06-18,176.0
2013-06-17,177.25
2013-06-14,177.25
2013-06-13,177.25
2013-06-12,177.25
2013-06-11,177.25
2013-06-10,176.0
2013-06-07,176.0
2013-06-06,174.25
2013-06-05,173.0
2013-06-04,168.5
2013-06-03,170.75
2013-05-31,170.75
2013-05-30,170.75
2013-05-29,170.75
2013-05-28,172.25
2013-05-24,172.25
2013-05-23,173.0
2013-05-22,173.0
2013-05-21,173.0
2013-05-20,175.5
2013-05-17,176.0
2013-05-16,175.25
2013-05-15,173.0
2013-05-14,172.5
2013-05-13,172.25
2013-05-10,172.25
2013-05-09,172.25
2013-05-08,173.5
2013-05-07,173.5
2013-05-06,173.5
2013-05-03,173.0
2013-05-02,170.0
2013-05-01,167.0
2013-04-30,166.0
2013-04-29,166.5
2013-04-26,168.5
2013-04-25,169.0
2013-04-24,172.5
2013-04-23,175.75
2013-04-22,176.5
2013-04-19,177.0
2013-04-18,176.0
2013-04-17,176.0
2013-04-16,175.75
2013-04-15,176.75
2013-04-12,175.5
2013-04-11,175.25
2013-04-10,174.0
2013-04-09,173.25
2013-04-08,171.25
2013-04-05,169.25
2013-04-04,166.25
2013-04-03,164.25
2013-04-02,161.25
2013-04-01,160.75
2013-03-28,159.75
2013-03-27,159.75
2013-03-26,160.5
2013-03-25,162.25
2013-03-22,166.5
2013-03-21,165.5
2013-03-20,162.0
2013-03-19,160.0
2013-03-18,158.75
2013-03-15,159.0
2013-03-14,159.0
2013-03-13,158.75
2013-03-12,158.25
2013-03-11,158.25
2013-03-08,158.0
2013-03-07,158.0
2013-03-06,156.25
2013-03-05,154.0
2013-03-04,153.5
2013-03-01,156.0
2013-02-28,157.0
2013-02-27,158.0
2013-02-26,158.0
2013-02-25,160.0
2013-02-22,163.0
2013-02-21,163.0
2013-02-20,163.0
2013-02-19,163.0
2013-02-15,163.0
2013-02-14,164.0
2013-02-13,163.0
2013-02-12,158.0
2013-02-11,156.0
2013-02-08,155.5
2013-02-07,155.5
2013-02-06,155.0
2013-02-05,153.25
2013-02-04,153.25
2013-02-01,154.25
2013-01-31,153.25
2013-01-30,153.0
2013-01-29,153.25
2013-01-28,157.0
2013-01-25,157.25
2013-01-24,157.25
2013-01-23,166.0
2013-01-22,166.0
2013-01-18,163.75
2013-01-17,166.5
2013-01-16,166.5
2013-01-15,167.25
2013-01-14,167.25
2013-01-11,167.25
2013-01-10,168.5
2013-01-09,169.0
2013-01-08,169.0
2013-01-07,172.0
2013-01-04,172.0
2013-01-03,173.0
2013-01-01,171.0
2012-12-31,171.0
2012-12-28,171.0
2012-12-27,165.5
2012-12-26,165.5
2012-12-24,165.5
2012-12-21,165.5
2012-12-20,165.0
2012-12-19,163.75
2012-12-18,163.0
2012-12-17,163.0
2012-12-14,162.5
2012-12-13,162.5
2012-12-12,165.0
2012-12-11,166.0
2012-12-10,166.0
2012-12-07,166.0
2012-12-06,166.0
2012-12-05,168.0
2012-12-04,170.25
2012-12-03,170.25
2012-11-30,171.25
2012-11-29,174.0
2012-11-28,175.5
2012-11-27,177.5
2012-11-26,172.25
2012-11-23,172.25
2012-11-21,174.5
2012-11-20,172.5
2012-11-19,172.25
2012-11-16,172.25
2012-11-15,172.25
2012-11-14,183.5
2012-11-13,182.75
2012-11-12,183.25
2012-11-09,183.5
2012-11-08,191.0
2012-11-07,191.0
2012-11-06,207.5
2012-11-05,207.5
2012-11-02,208.0
2012-11-01,200.0
2012-10-31,200.0
2012-10-30,202.5
2012-10-29,205.0
2012-10-26,208.0
2012-10-25,206.0
2012-10-24,202.5
2012-10-23,201.0
2012-10-22,197.0
2012-10-19,191.75
2012-10-18,191.75
2012-10-17,192.75
2012-10-16,197.0
2012-10-15,206.0
2012-10-12,206.0
2012-10-11,206.0
2012-10-10,206.0
2012-10-09,206.0
2012-10-08,206.0
2012-10-05,206.0
2012-10-04,206.0
2012-10-03,205.0
2012-10-02,203.5
2012-10-01,203.5
2012-09-28,203.5
2012-09-27,203.5
2012-09-26,204.0
2012-09-25,200.0
2012-09-24,196.0
2012-09-21,196.0
2012-09-20,194.0
2012-09-19,190.5
2012-09-18,187.25
2012-09-17,184.5
2012-09-14,182.75
2012-09-13,181.25
2012-09-12,180.0
2012-09-11,177.0
2012-09-10,177.5
2012-09-07,177.5
2012-09-06,177.5
2012-09-05,177.75
2012-09-04,177.75
2012-08-31,177.75
2012-08-30,180.75
2012-08-29,181.0
2012-08-28,180.0
2012-08-27,180.25
2012-08-24,180.25
2012-08-23,180.5
2012-08-22,180.5
2012-08-21,180.5
2012-08-20,180.5
2012-08-17,183.5
2012-08-16,185.5
2012-08-15,181.25
2012-08-14,181.25
2012-08-13,182.0
2012-08-10,182.0
2012-08-09,182.5
2012-08-08,182.5
2012-08-07,177.25
2012-08-06,171.25
2012-08-03,168.5
2012-08-02,167.5
2012-08-01,167.5
2012-07-31,168.25
2012-07-30,168.5
2012-07-27,168.5
2012-07-26,169.5
2012-07-25,169.5
2012-07-24,169.5
2012-07-23,169.5
2012-07-20,169.5
2012-07-19,169.5
2012-07-18,169.75
2012-07-17,172.5
2012-07-16,170.0
2012-07-13,168.0
2012-07-12,166.0
2012-07-11,164.0
2012-07-10,165.0
2012-07-09,166.0
2012-07-06,167.5
2012-07-05,167.5
2012-07-03,167.5
2012-07-02,167.5
2012-06-29,167.5
2012-06-28,167.5
2012-06-27,167.5
2012-06-26,167.5
2012-06-25,166.0
2012-06-22,163.5
2012-06-21,162.75
2012-06-20,161.0
2012-06-19,157.25
2012-06-18,157.25
2012-06-15,157.25
2012-06-14,157.25
2012-06-13,156.5
