Date,Value
2012-04-24,1776.92
2012-04-23,1754.85
2012-04-20,1768.31
2012-04-19,1777.47
2012-04-18,1771.0
2012-04-17,1761.85
2012-04-16,1780.69
2012-04-13,1795.23
2012-04-12,1797.39
2012-04-11,1786.08
2012-04-10,1771.0
2012-04-09,1773.7
2012-04-05,1757.0
2012-04-04,1746.24
2012-04-03,1805.73
2012-04-02,1807.08
2012-03-30,1790.93
2012-03-29,1785.54
2012-03-28,1805.46
2012-03-27,1822.69
2012-03-26,1810.04
2012-03-23,1792.54
2012-03-22,1761.85
2012-03-21,1776.65
2012-03-20,1784.73
2012-03-19,1789.85
2012-03-16,1786.08
2012-03-15,1775.31
2012-03-14,1771.28
2012-03-13,1820.53
2012-03-12,1828.62
2012-03-09,1817.85
2012-03-08,1820.53
2012-03-07,1807.08
2012-03-06,1797.93
2012-03-05,1836.69
2012-03-02,1838.84
2012-03-01,1846.38
2012-02-29,1906.68
2012-02-28,1918.53
2012-02-27,1908.83
2012-02-24,1914.76
2012-02-23,1914.22
2012-02-22,1887.3
2012-02-21,1882.99
2012-02-17,1856.07
2012-02-16,1845.3
2012-02-15,1866.85
2012-02-14,1855.0
2012-02-13,1852.84
2012-02-10,1843.69
2012-02-09,1882.99
2012-02-08,1880.84
2012-02-07,1857.15
2012-02-06,1851.76
2012-02-03,1867.92
2012-02-02,1886.23
2012-02-01,1874.38
2012-01-31,1878.68
2012-01-30,1862.53
2012-01-27,1859.3
2012-01-26,1860.38
2012-01-25,1777.47
2012-01-24,1794.15
2012-01-23,1804.92
2012-01-20,1780.69
2012-01-19,1782.84
2012-01-18,1774.23
2012-01-17,1783.93
2012-01-13,1761.85
2012-01-12,1789.31
2012-01-11,1760.77
2012-01-10,1763.46
2012-01-09,1739.78
2012-01-06,1741.39
2012-01-05,1722.55
2012-01-04,1737.62
2012-01-03,1721.47
2011-12-30,1694.01
2011-12-29,1649.32
2011-12-28,1692.39
2011-12-23,1731.16
2011-12-22,1730.62
2011-12-21,1732.23
2011-12-20,1738.16
2011-12-19,1721.47
2011-12-16,1717.16
2011-12-15,1695.63
2011-12-14,1726.86
2011-12-13,1801.69
2011-12-12,1787.69
2011-12-09,1841.0
2011-12-08,1847.46
2011-12-07,1869.53
2011-12-06,1839.92
2011-12-05,1878.69
2011-12-02,1881.92
2011-12-01,1887.3
2011-11-30,1880.84
2011-11-29,1849.61
2011-11-28,1846.38
2011-11-23,1810.85
2011-11-22,1830.23
2011-11-21,1833.46
2011-11-18,1851.76
2011-11-17,1877.07
2011-11-16,1891.61
2011-11-15,1922.83
2011-11-14,1913.15
2011-11-11,1909.91
2011-11-10,1891.61
2011-11-09,1921.76
2011-11-08,1933.6
2011-11-07,1919.61
2011-11-04,1884.07
2011-11-03,1893.76
2011-11-02,1877.61
2011-11-01,1830.23
2011-10-31,1855.0
2011-10-28,1875.46
2011-10-27,1850.69
2011-10-26,1847.46
2011-10-25,1783.93
2011-10-24,1779.62
2011-10-21,1769.39
2011-10-20,1745.16
2011-10-19,1780.16
2011-10-18,1757.0
2011-10-17,1811.92
2011-10-14,1807.61
2011-10-13,1783.93
2011-10-12,1811.92
2011-10-11,1791.46
2011-10-10,1789.31
2011-10-07,1779.62
2011-10-06,1761.31
2011-10-05,1741.93
2011-10-04,1764.54
2011-10-03,1783.39
2011-09-30,1745.16
2011-09-29,1737.62
2011-09-28,1769.93
2011-09-27,1787.16
2011-09-26,1721.47
2011-09-23,1819.46
2011-09-22,1855.0
2011-09-21,1931.45
2011-09-20,1937.71
2011-09-19,1932.53
2011-09-16,1932.53
2011-09-15,1919.61
2011-09-14,1958.91
2011-09-13,1960.52
2011-09-12,1975.6
2011-09-09,1993.91
2011-09-08,1998.21
2011-09-07,1949.76
2011-09-06,2041.29
2011-09-02,2020.02
2011-09-01,1961.61
2011-08-31,1953.52
2011-08-30,1965.91
2011-08-29,1927.68
2011-08-26,1926.07
2011-08-25,1862.53
2011-08-24,1906.68
2011-08-23,2020.83
2011-08-22,2022.44
2011-08-19,1990.67
2011-08-18,1964.83
2011-08-17,1928.22
2011-08-16,1920.14
2011-08-15,1873.31
2011-08-12,1870.07
2011-08-11,1895.92
2011-08-10,1908.84
2011-08-09,1870.07
2011-08-08,1823.77
2011-08-05,1786.89
2011-08-04,1809.23
2011-08-03,1798.19
2011-08-02,1764.27
2011-08-01,1748.39
2011-07-29,1754.31
2011-07-28,1738.16
2011-07-27,1750.54
2011-07-26,1737.35
2011-07-25,1738.16
2011-07-22,1725.77
2011-07-21,1724.7
2011-07-20,1708.55
2011-07-19,1724.7
2011-07-18,1722.55
2011-07-15,1709.63
2011-07-14,1713.39
2011-07-13,1701.0
2011-07-12,1670.32
2011-07-11,1675.7
2011-07-08,1660.63
2011-07-07,1645.56
2011-07-06,1645.29
2011-07-05,1626.71
2011-07-01,1597.63
2011-06-30,1621.86
2011-06-29,1620.52
2011-06-28,1614.87
2011-06-27,1613.79
2011-06-24,1631.83
2011-06-23,1640.71
2011-06-22,1672.47
2011-06-21,1664.13
2011-06-20,1663.32
2011-06-17,1656.32
2011-06-16,1640.98
2011-06-15,1647.98
2011-06-14,1633.17
2011-06-13,1644.2
2011-06-10,1647.44
2011-06-09,1656.59
2011-06-08,1656.59
2011-06-07,1664.4
2011-06-06,1668.7
2011-06-03,1659.02
2011-06-02,1658.47
2011-06-01,1652.28
2011-05-31,1655.24
2011-05-27,1651.48
2011-05-26,1635.86
2011-05-25,1644.21
2011-05-24,1645.01
2011-05-23,1627.25
2011-05-20,1605.98
2011-05-19,1608.4
2011-05-18,1612.17
2011-05-17,1592.79
2011-05-16,1616.75
2011-05-13,1622.13
2011-05-12,1604.63
2011-05-11,1624.55
2011-05-10,1630.48
2011-05-09,1618.09
2011-05-06,1601.4
2011-05-05,1627.79
2011-05-04,1660.09
2011-05-03,1659.28
2011-05-02,1683.78
2011-04-29,1663.28
2011-04-28,1654.17
2011-04-27,1627.79
2011-04-26,1613.25
2011-04-25,1620.25
2011-04-21,1620.25
2011-04-20,1617.02
2011-04-19,1605.71
2011-04-18,1608.4
2011-04-15,1590.9
2011-04-14,1579.06
2011-04-13,1570.17
2011-04-12,1562.64
2011-04-11,1581.48
2011-04-08,1583.1
2011-04-07,1572.33
2011-04-06,1574.48
2011-04-05,1544.33
2011-04-04,1546.48
2011-04-01,1527.64
2011-03-31,1550.25
2011-03-30,1535.72
2011-03-29,1527.1
2011-03-28,1526.56
2011-03-25,1547.02
2011-03-24,1558.87
2011-03-23,1550.79
2011-03-22,1536.25
2011-03-21,1542.72
2011-03-18,1529.79
2011-03-17,1512.3
2011-03-16,1510.43
2011-03-15,1508.8
2011-03-14,1532.22
2011-03-11,1520.64
2011-03-10,1522.53
2011-03-09,1541.64
2011-03-08,1563.52
2011-03-07,1549.64
2011-03-04,1537.33
2011-03-03,1531.41
2011-03-02,1546.48
2011-03-01,1530.6
2011-02-28,1520.1
2011-02-25,1510.95
2011-02-24,1520.64
2011-02-23,1518.22
2011-02-22,1509.33
2011-02-18,1490.49
2011-02-17,1485.64
2011-02-16,1477.3
2011-02-15,1478.91
2011-02-14,1470.57
2011-02-11,1469.49
2011-02-10,1457.9
2011-02-09,1470.57
2011-02-08,1468.95
2011-02-07,1451.72
2011-02-04,1459.8
2011-02-03,1430.73
2011-02-02,1440.42
2011-02-01,1434.49
2011-01-31,1429.65
2011-01-28,1421.03
2011-01-27,1437.73
2011-01-26,1430.73
2011-01-25,1426.42
2011-01-24,1446.88
2011-01-21,1447.42
2011-01-20,1449.57
2011-01-19,1478.11
2011-01-18,1475.41
2011-01-14,1472.72
2011-01-13,1488.34
2011-01-12,1485.37
2011-01-11,1480.26
2011-01-10,1474.07
2011-01-07,1472.72
2011-01-06,1474.34
2011-01-05,1473.8
2011-01-04,1495.87
2011-01-03,1528.18
2010-12-31,1520.32
2010-12-30,1514.18
2010-12-29,1521.72
2010-12-28,1509.33
2010-12-23,1479.72
2010-12-22,1494.26
2010-12-21,1489.95
2010-12-20,1486.72
2010-12-17,1474.34
2010-12-16,1468.41
2010-12-15,1496.14
2010-12-14,1502.33
2010-12-13,1507.18
2010-12-10,1481.61
2010-12-09,1498.84
2010-12-08,1492.64
2010-12-07,1529.79
2010-12-06,1524.68
2010-12-03,1512.03
2010-12-02,1496.41
2010-12-01,1492.64
2010-11-30,1490.49
2010-11-29,1461.95
2010-11-24,1478.64
2010-11-23,1484.03
2010-11-22,1461.42
2010-11-19,1446.34
2010-11-18,1454.69
2010-11-17,1440.96
2010-11-16,1453.34
2010-11-15,1474.34
2010-11-12,1495.87
2010-11-11,1506.64
2010-11-10,1498.03
2010-11-09,1530.87
2010-11-08,1495.87
2010-11-05,1503.41
2010-11-04,1487.8
2010-11-03,1449.57
2010-11-02,1455.49
2010-11-01,1459.26
2010-10-29,1450.92
2010-10-28,1436.65
2010-10-27,1426.96
2010-10-26,1432.34
2010-10-25,1440.96
2010-10-22,1424.8
2010-10-21,1447.42
2010-10-20,1442.57
2010-10-19,1442.57
2010-10-18,1472.99
2010-10-15,1473.26
2010-10-14,1479.45
2010-10-13,1471.16
2010-10-12,1452.8
2010-10-11,1456.03
2010-10-08,1445.26
2010-10-07,1449.03
2010-10-06,1450.65
2010-10-05,1433.42
2010-10-04,1415.11
2010-10-01,1418.07
2010-09-30,1408.11
2010-09-29,1408.65
2010-09-28,1394.11
2010-09-27,1397.34
2010-09-24,1397.34
2010-09-23,1393.58
2010-09-22,1393.58
2010-09-21,1373.65
2010-09-20,1378.23
2010-09-17,1372.58
2010-09-16,1370.96
2010-09-15,1365.04
2010-09-14,1363.42
2010-09-13,1340.0
2010-09-10,1342.96
2010-09-09,1352.12
2010-09-08,1352.12
2010-09-07,1354.0
2010-09-03,1336.5
2010-09-02,1345.12
2010-09-01,1342.96
2010-08-31,1342.43
2010-08-30,1333.27
2010-08-27,1330.58
2010-08-26,1332.73
2010-08-25,1333.27
2010-08-24,1316.58
2010-08-23,1320.89
2010-08-20,1318.2
2010-08-19,1318.2
2010-08-18,1312.27
2010-08-17,1320.89
2010-08-16,1318.2
2010-08-13,1308.24
2010-08-12,1306.89
2010-08-11,1298.81
2010-08-10,1284.82
2010-08-09,1296.12
2010-08-06,1301.24
2010-08-05,1284.82
2010-08-04,1292.35
2010-08-03,1279.43
2010-08-02,1280.51
2010-07-30,1259.51
2010-07-29,1252.52
2010-07-28,1246.59
2010-07-27,1258.43
2010-07-26,1275.12
2010-07-23,1282.66
2010-07-22,1292.35
2010-07-21,1283.74
2010-07-20,1274.59
2010-07-19,1272.43
2010-07-16,1281.32
2010-07-15,1301.51
2010-07-14,1300.43
2010-07-13,1310.12
2010-07-12,1298.81
2010-07-09,1302.31
2010-07-08,1285.89
2010-07-07,1285.62
2010-07-06,1287.51
2010-07-02,1294.51
2010-07-01,1329.5
2010-06-30,1340.27
2010-06-29,1330.04
2010-06-28,1358.58
2010-06-25,1351.04
2010-06-24,1331.93
2010-06-23,1321.43
2010-06-22,1331.66
2010-06-21,1351.58
2010-06-18,1353.19
2010-06-17,1341.35
2010-06-16,1330.04
2010-06-15,1319.81
2010-06-14,1318.47
2010-06-11,1314.43
2010-06-10,1311.74
2010-06-09,1328.97
2010-06-08,1342.43
2010-06-07,1309.04
2010-06-04,1296.66
2010-06-03,1309.04
2010-06-02,1309.04
2010-06-01,1322.77
2010-05-28,1300.97
2010-05-27,1304.74
2010-05-26,1305.81
2010-05-25,1291.01
2010-05-24,1278.89
2010-05-21,1271.09
2010-05-20,1284.28
2010-05-19,1287.51
2010-05-18,1310.93
2010-05-17,1331.66
2010-05-14,1332.2
2010-05-13,1333.27
2010-05-12,1333.27
2010-05-11,1317.12
2010-05-10,1289.12
2010-05-07,1295.31
2010-05-06,1277.01
2010-05-05,1255.2
2010-05-04,1276.74
2010-05-03,1278.89
2010-04-30,1270.55
2010-04-29,1257.09
2010-04-28,1250.9
2010-04-27,1238.51
2010-04-26,1243.9
2010-04-23,1227.74
2010-04-22,1221.55
2010-04-21,1231.51
2010-04-20,1233.4
2010-04-19,1224.24
2010-04-16,1240.67
2010-04-15,1243.9
2010-04-14,1243.09
2010-04-13,1237.17
2010-04-12,1248.47
2010-04-09,1241.74
2010-04-08,1236.9
2010-04-07,1230.44
2010-04-06,1220.48
2010-04-05,1215.36
2010-04-01,1210.51
2010-03-31,1201.9
2010-03-30,1192.75
2010-03-29,1193.29
2010-03-26,1181.44
2010-03-25,1177.67
2010-03-24,1175.25
2010-03-23,1186.82
2010-03-22,1182.25
2010-03-19,1191.13
2010-03-18,1209.71
2010-03-17,1208.63
2010-03-16,1211.86
2010-03-15,1189.79
2010-03-12,1191.94
2010-03-11,1189.52
2010-03-10,1207.28
2010-03-09,1202.17
2010-03-08,1212.94
2010-03-05,1222.9
2010-03-04,1222.36
2010-03-03,1224.57
2010-03-02,1213.74
2010-03-01,1200.28
2010-02-26,1194.09
2010-02-25,1179.29
2010-02-24,1188.44
2010-02-23,1192.75
2010-02-22,1201.63
2010-02-19,1198.94
2010-02-18,1204.59
2010-02-17,1205.67
2010-02-16,1201.63
2010-02-12,1165.83
2010-02-11,1159.63
2010-02-10,1152.37
2010-02-09,1154.25
2010-02-08,1146.44
2010-02-05,1139.98
2010-02-04,1167.17
2010-02-03,1201.63
2010-02-02,1197.05
2010-02-01,1170.67
2010-01-29,1162.06
2010-01-28,1172.29
2010-01-27,1179.56
2010-01-26,1177.94
2010-01-25,1180.09
2010-01-22,1167.98
2010-01-21,1194.09
2010-01-20,1207.01
2010-01-19,1220.74
2010-01-15,1215.36
2010-01-14,1226.4
2010-01-13,1214.55
2010-01-12,1240.4
2010-01-11,1242.28
2010-01-08,1214.01
2010-01-07,1217.78
2010-01-06,1217.51
2010-01-05,1210.25
2010-01-04,1208.36
2009-12-31,1212.13
2009-12-30,1171.75
2009-12-29,1191.67
2009-12-28,1191.13
2009-12-23,1169.32
2009-12-22,1167.98
2009-12-21,1191.13
2009-12-18,1190.05
2009-12-17,1203.52
2009-12-16,1225.59
2009-12-15,1208.9
2009-12-14,1210.78
2009-12-11,1211.05
2009-12-10,1215.9
2009-12-09,1229.36
2009-12-08,1235.55
2009-12-07,1230.97
2009-12-04,1282.39
2009-12-03,1302.31
2009-12-02,1306.35
2009-12-01,1284.82
2009-11-30,1256.82
2009-11-25,1271.09
2009-11-24,1253.32
2009-11-23,1260.05
2009-11-20,1228.28
2009-11-19,1223.44
2009-11-18,1237.97
2009-11-17,1222.63
2009-11-16,1217.51
2009-11-13,1189.52
2009-11-12,1201.09
2009-11-11,1201.63
2009-11-10,1186.82
2009-11-09,1192.48
2009-11-06,1181.71
2009-11-05,1173.36
2009-11-04,1174.44
2009-11-03,1143.21
2009-11-02,1144.29
2009-10-30,1122.21
2009-10-29,1117.91
2009-10-28,1117.91
2009-10-27,1118.45
2009-10-26,1135.67
2009-10-23,1144.06
2009-10-22,1134.6
2009-10-21,1135.41
2009-10-20,1144.02
2009-10-19,1131.91
2009-10-16,1128.68
2009-10-15,1135.14
2009-10-14,1141.6
2009-10-13,1139.44
2009-10-12,1140.79
2009-10-09,1132.98
2009-10-08,1125.98
2009-10-07,1120.87
2009-10-06,1119.25
2009-10-05,1083.45
2009-10-02,1081.3
2009-10-01,1082.64
2009-09-30,1072.95
2009-09-29,1066.22
2009-09-28,1068.64
2009-09-25,1068.37
2009-09-24,1088.03
2009-09-23,1088.56
2009-09-22,1092.6
2009-09-21,1074.3
2009-09-18,1090.45
2009-09-17,1097.45
2009-09-16,1094.49
2009-09-15,1073.22
2009-09-14,1076.72
2009-09-11,1086.41
2009-09-10,1067.57
2009-09-09,1076.99
2009-09-08,1078.33
2009-09-04,1065.68
2009-09-03,1059.22
2009-09-02,1039.57
2009-09-01,1029.07
2009-08-31,1023.25
2009-08-28,1029.61
2009-08-27,1016.15
2009-08-26,1013.46
2009-08-25,1024.22
2009-08-24,1025.3
2009-08-21,1026.38
2009-08-20,1013.46
2009-08-19,1016.15
2009-08-18,1007.53
2009-08-17,1005.11
2009-08-14,1027.45
2009-08-13,1027.45
2009-08-12,1020.72
2009-08-11,1015.88
2009-08-10,1018.3
2009-08-07,1030.15
2009-08-06,1038.76
2009-08-05,1034.99
2009-08-04,1034.99
2009-08-03,1034.18
2009-07-31,1011.84
2009-07-30,1004.84
2009-07-29,1003.23
2009-07-28,1017.49
2009-07-27,1029.07
2009-07-24,1025.3
2009-07-23,1023.78
2009-07-22,1021.8
2009-07-21,1021.26
2009-07-20,1026.65
2009-07-17,1010.22
2009-07-16,1007.53
2009-07-15,1010.76
2009-07-14,996.49
2009-07-13,979.0
2009-07-10,983.84
2009-07-09,982.5
2009-07-08,989.23
2009-07-07,995.69
2009-07-06,996.23
2009-07-02,1001.61
2009-07-01,1011.03
2009-06-30,1006.99
2009-06-29,1008.07
2009-06-26,1015.07
2009-06-25,1009.96
2009-06-24,1005.92
2009-06-23,992.19
2009-06-22,990.57
2009-06-19,1007.8
2009-06-18,1013.46
2009-06-17,1002.69
2009-06-16,1006.46
2009-06-15,1004.57
2009-06-12,1009.96
2009-06-11,1020.99
2009-06-10,1027.72
2009-06-09,1030.15
2009-06-08,1016.95
2009-06-05,1036.61
2009-06-04,1046.03
2009-06-03,1052.49
2009-06-02,1055.99
2009-06-01,1057.87
2009-05-29,1051.14
2009-05-28,1032.03
2009-05-27,1024.76
2009-05-26,1018.3
2009-05-22,1034.18
2009-05-21,1010.22
2009-05-20,1012.38
2009-05-19,996.49
2009-05-18,992.46
2009-05-15,1001.61
2009-05-14,997.03
2009-05-13,995.69
2009-05-12,988.15
2009-05-11,983.84
2009-05-08,977.38
2009-05-07,983.03
2009-05-06,980.61
2009-05-05,980.61
2009-05-04,974.58
2009-05-01,953.15
2009-04-30,951.8
2009-04-29,967.96
2009-04-28,960.15
2009-04-27,977.92
2009-04-24,979.69
2009-04-23,967.15
2009-04-22,954.77
2009-04-21,957.73
2009-04-20,945.08
2009-04-17,938.08
2009-04-16,948.85
2009-04-15,960.15
2009-04-14,956.38
2009-04-13,966.07
2009-04-09,948.85
2009-04-08,948.31
2009-04-07,948.04
2009-04-06,937.81
2009-04-03,975.23
2009-04-02,967.42
2009-04-01,996.23
2009-03-31,987.61
2009-03-30,999.99
2009-03-27,995.69
2009-03-26,1011.03
2009-03-25,1001.07
2009-03-24,995.42
2009-03-23,1022.88
2009-03-20,1027.99
2009-03-19,1030.59
2009-03-18,965.57
2009-03-17,986.53
2009-03-16,990.84
2009-03-13,999.99
2009-03-12,997.03
2009-03-11,969.31
2009-03-10,971.46
2009-03-09,995.42
2009-03-06,1008.61
2009-03-05,983.4
2009-03-04,979.0
2009-03-03,984.65
2009-03-02,1009.95
2009-02-27,1025.84
2009-02-26,1009.15
2009-02-25,1054.37
2009-02-24,1060.57
2009-02-23,1062.18
2009-02-20,1065.68
2009-02-19,1056.53
2009-02-18,1038.76
2009-02-17,1043.07
2009-02-13,1008.07
2009-02-12,1016.42
2009-02-11,1010.76
2009-02-10,980.34
2009-02-09,964.46
2009-02-06,983.84
2009-02-05,991.38
2009-02-04,975.23
2009-02-03,974.69
2009-02-02,989.5
2009-01-30,990.84
2009-01-29,961.5
2009-01-28,964.73
2009-01-27,967.15
2009-01-26,980.88
2009-01-23,943.73
2009-01-22,926.77
2009-01-21,915.19
2009-01-20,919.5
2009-01-16,898.5
2009-01-15,872.93
2009-01-14,885.31
2009-01-13,890.7
2009-01-12,891.24
2009-01-09,913.04
2009-01-08,922.19
2009-01-07,914.39
2009-01-06,914.12
2009-01-05,919.77
2009-01-02,942.38
2008-12-31,927.85
2008-12-30,937.11
2008-12-29,948.58
2008-12-26,912.14
2008-12-23,909.0
2008-12-22,914.93
2008-12-19,900.66
2008-12-18,921.66
2008-12-17,937.54
2008-12-16,903.35
2008-12-15,890.16
2008-12-12,890.7
2008-12-11,892.04
2008-12-10,864.58
2008-12-09,827.43
2008-12-08,826.89
2008-12-05,807.24
2008-12-04,833.36
2008-12-03,825.82
2008-12-02,840.62
2008-12-01,838.47
2008-11-26,875.62
2008-11-25,884.24
2008-11-24,886.39
2008-11-21,834.7
2008-11-20,795.4
2008-11-19,821.24
2008-11-18,795.4
2008-11-17,791.09
2008-11-14,805.63
2008-11-13,769.02
2008-11-12,781.13
2008-11-11,790.82
2008-11-10,811.55
2008-11-07,792.44
2008-11-06,813.17
2008-11-05,812.36
2008-11-04,798.9
2008-11-03,786.24
2008-10-31,787.59
2008-10-30,813.97
2008-10-29,823.39
2008-10-28,787.32
2008-10-27,787.32
2008-10-24,767.94
2008-10-23,776.01
2008-10-22,801.86
2008-10-21,832.01
2008-10-20,856.78
2008-10-17,845.47
2008-10-16,864.85
2008-10-15,912.77
2008-10-14,897.16
2008-10-13,896.08
2008-10-10,970.38
2008-10-09,952.08
2008-10-08,973.61
2008-10-07,944.81
2008-10-06,943.46
2008-10-03,892.31
2008-10-02,918.6
2008-10-01,948.31
2008-09-30,953.15
2008-09-29,975.23
2008-09-26,972.0
2008-09-25,957.46
2008-09-24,965.54
2008-09-23,968.77
2008-09-22,958.0
2008-09-19,936.46
2008-09-18,930.0
2008-09-17,876.16
2008-09-16,840.09
2008-09-15,835.24
2008-09-12,808.59
2008-09-11,798.36
2008-09-10,836.05
2008-09-09,842.51
2008-09-08,870.78
2008-09-05,871.31
2008-09-04,868.35
2008-09-03,865.93
2008-09-02,860.55
2008-08-29,897.7
2008-08-28,903.35
2008-08-27,891.24
2008-08-26,891.24
2008-08-25,885.31
2008-08-22,888.0
2008-08-21,898.23
2008-08-20,879.12
2008-08-19,850.05
2008-08-18,858.12
2008-08-15,847.62
2008-08-14,881.54
2008-08-13,882.08
2008-08-12,881.27
2008-08-11,918.69
2008-08-08,919.09
2008-08-07,939.15
2008-08-06,947.77
2008-08-05,950.46
2008-08-04,976.04
2008-08-01,983.3
2008-07-31,989.23
2008-07-30,967.15
2008-07-29,987.88
2008-07-28,995.15
2008-07-25,991.92
2008-07-24,999.99
2008-07-23,998.38
2008-07-22,1036.07
2008-07-21,1034.99
2008-07-18,1034.18
2008-07-17,1040.38
2008-07-16,1053.3
2008-07-15,1062.45
2008-07-14,1043.07
2008-07-11,1037.41
2008-07-10,1012.38
2008-07-09,999.19
2008-07-08,992.46
2008-07-07,987.88
2008-07-03,1006.46
2008-07-02,1007.8
2008-07-01,1010.22
2008-06-30,1002.42
2008-06-27,990.84
2008-06-26,980.07
2008-06-25,951.27
2008-06-24,958.54
2008-06-23,949.38
2008-06-20,977.92
2008-06-19,973.07
2008-06-18,956.38
2008-06-17,949.92
2008-06-16,957.19
2008-06-13,933.23
2008-06-12,929.19
2008-06-11,944.27
2008-06-10,946.15
2008-06-09,965.81
2008-06-06,959.61
2008-06-05,946.96
2008-06-04,952.08
2008-06-03,947.5
2008-06-02,957.19
2008-05-30,954.5
2008-05-29,951.54
2008-05-28,972.53
2008-05-27,977.11
2008-05-23,999.46
2008-05-22,994.34
2008-05-21,994.61
2008-05-20,985.46
2008-05-19,976.84
2008-05-16,966.61
2008-05-15,949.65
2008-05-14,933.77
2008-05-13,932.16
2008-05-12,952.08
2008-05-09,944.0
2008-05-08,945.08
2008-05-07,935.65
2008-05-06,948.31
2008-05-05,934.31
2008-05-02,919.77
2008-05-01,919.23
2008-04-30,938.62
2008-04-29,948.31
2008-04-28,959.61
2008-04-25,960.69
2008-04-24,965.0
2008-04-23,968.23
2008-04-22,989.23
2008-04-21,989.76
2008-04-18,979.27
2008-04-17,1019.38
2008-04-16,1018.3
2008-04-15,1001.88
2008-04-14,998.38
2008-04-11,999.73
2008-04-10,999.99
2008-04-09,988.15
2008-04-08,986.0
2008-04-07,998.38
2008-04-04,975.77
2008-04-03,966.07
2008-04-02,959.08
2008-04-01,957.73
2008-03-31,1005.92
2008-03-28,1006.22
2008-03-27,1020.19
2008-03-26,1020.19
2008-03-25,998.65
2008-03-24,997.57
2008-03-20,997.57
2008-03-19,1032.84
2008-03-18,1084.79
2008-03-17,1089.64
2008-03-14,1081.3
2008-03-13,1072.14
2008-03-12,1051.15
2008-03-11,1045.22
2008-03-10,1044.42
2008-03-07,1047.91
2008-03-06,1052.22
2008-03-05,1050.07
2008-03-04,1061.1
2008-03-03,1065.14
2008-02-29,1046.84
2008-02-28,1034.18
2008-02-27,1033.91
2008-02-26,1009.68
2008-02-25,1010.49
2008-02-22,1016.14
2008-02-21,1018.3
2008-02-20,991.38
2008-02-19,995.69
2008-02-15,982.77
2008-02-14,976.3
2008-02-13,968.77
2008-02-12,988.15
2008-02-11,989.23
2008-02-08,987.34
2008-02-07,969.57
2008-02-06,973.08
2008-02-05,956.38
2008-02-04,963.11
2008-02-01,985.73
2008-01-31,994.88
2008-01-30,990.3
2008-01-29,996.22
2008-01-28,993.27
2008-01-25,989.49
2008-01-24,979.81
2008-01-23,957.19
2008-01-22,942.93
2008-01-21,938.88
2008-01-18,950.46
2008-01-17,957.19
2008-01-16,958.8
2008-01-15,983.84
2008-01-14,971.99
2008-01-11,960.15
2008-01-10,952.88
2008-01-09,945.08
2008-01-08,941.31
2008-01-07,925.96
2008-01-04,921.38
2008-01-03,925.53
2008-01-02,912.5
