Date,Value
2013-07-23,574.8
2013-07-22,590.4
2013-07-19,570.4
2013-07-18,566.9
2013-07-17,565.6
2013-07-16,568.3
2013-07-15,568.0
2013-07-12,563.9
2013-07-11,558.2
2013-07-10,558.2
2013-07-09,562.3
2013-07-08,552.6
2013-07-05,530.6
2013-07-03,532.1
2013-07-02,528.5
2013-07-01,526.3
2013-06-28,531.8
2013-06-27,518.6
2013-06-26,502.3
2013-06-25,499.3
2013-06-24,491.5
2013-06-21,488.2
2013-06-20,486.1
2013-06-19,494.1
2013-06-18,490.3
2013-06-17,487.1
2013-06-14,489.7
2013-06-13,492.1
2013-06-12,500.9
2013-06-11,502.9
2013-06-10,487.8
2013-06-07,493.0
2013-06-06,494.5
2013-06-05,496.4
2013-06-04,493.0
2013-06-03,495.9
2013-05-31,488.7
2013-05-30,482.3
2013-05-29,486.8
2013-05-28,485.8
2013-05-24,473.2
2013-05-23,482.0
2013-05-22,482.1
2013-05-21,480.7
2013-05-20,479.8
2013-05-17,469.6
2013-05-16,461.9
2013-05-15,457.0
2013-05-14,464.3
2013-05-13,462.6
2013-05-10,454.3
2013-05-09,462.6
2013-05-08,451.3
2013-05-07,445.8
2013-05-06,442.6
2013-05-03,447.3
2013-05-02,444.1
2013-05-01,441.1
2013-04-30,453.8
2013-04-29,456.9
2013-04-26,443.4
2013-04-25,438.3
2013-04-24,426.9
2013-04-23,432.7
2013-04-22,429.0
2013-04-19,431.9
2013-04-18,430.5
2013-04-17,426.8
2013-04-16,419.8
2013-04-15,411.8
2013-04-12,418.7
2013-04-11,411.5
2013-04-10,408.4
2013-04-09,404.8
2013-04-08,403.3
2013-04-05,401.8
2013-04-04,407.1
2013-04-03,408.0
2013-04-02,412.1
2013-04-01,408.0
2013-03-28,414.1
2013-03-27,437.6
2013-03-26,434.7
2013-03-25,432.8
2013-03-22,432.8
2013-03-21,435.9
2013-03-20,426.8
2013-03-19,423.6
2013-03-18,425.3
2013-03-15,430.8
2013-03-14,437.0
2013-03-13,440.9
2013-03-12,448.2
2013-03-11,450.0
2013-03-08,447.2
2013-03-07,448.1
2013-03-06,447.3
2013-03-05,448.4
2013-03-04,445.2
2013-03-01,440.3
2013-02-28,447.8
2013-02-27,442.8
2013-02-26,438.1
2013-02-25,438.1
2013-02-22,439.4
2013-02-21,450.3
2013-02-20,446.6
2013-02-19,440.8
2013-02-15,424.9
2013-02-14,422.7
2013-02-13,423.6
2013-02-12,425.8
2013-02-11,429.0
2013-02-08,438.4
2013-02-07,454.1
2013-02-06,454.6
2013-02-05,456.0
2013-02-04,451.8
2013-02-01,445.7
2013-01-31,443.9
2013-01-30,450.2
2013-01-29,440.7
2013-01-28,437.3
2013-01-25,433.4
2013-01-24,431.7
2013-01-23,433.0
2013-01-22,438.6
2013-01-18,431.4
2013-01-17,431.0
2013-01-16,436.1
2013-01-15,428.9
2013-01-14,434.5
2013-01-11,421.3
2013-01-10,422.6
2013-01-09,426.6
2013-01-08,428.4
2013-01-07,426.4
2013-01-04,416.0
2013-01-03,422.6
2013-01-02,424.6
2012-12-31,438.1
2012-12-28,443.7
2012-12-27,447.3
2012-12-26,448.8
2012-12-24,453.8
2012-12-21,453.8
2012-12-20,443.7
2012-12-19,452.5
2012-12-18,461.9
2012-12-17,473.9
2012-12-14,477.2
2012-12-13,474.8
2012-12-12,470.0
2012-12-11,466.1
2012-12-10,462.9
2012-12-07,460.9
2012-12-06,468.7
2012-12-05,464.3
2012-12-04,467.8
2012-12-03,465.2
2012-11-30,462.4
2012-11-29,462.7
